uid,class,weight
10641096994878940580,P6,1.0
7882040442427038406,P6,0.9999887943267822
15235318814961793835,P6,0.9999999403953552
10036079560711526618,P6,0.9999999403953552
1441234607309348975,P6,1.0
5999497877464871480,P6,0.9999990463256836
1933834993180547966,P6,1.0
2423460879178450448,P6,0.9999997615814209
5615205761732650966,P6,0.9999943375587463
10213973854380714596,P6,1.0
11951778425800060091,P6,0.9999842643737793
6043202768933484564,P6,0.9999998211860657
15976013264621946514,P6,0.9999998211860657
2073830262352702165,P6,0.9999998211860657
10122217132273318077,P6,1.0
7961869763831892520,P6,0.9985147714614868
9851269107871989142,P6,1.0
16597549625482038892,P6,1.0
2337423417842925720,P6,1.0
10155424301549144336,P6,1.0
18056730244579138663,P6,0.9978951215744019
5963449317889127595,P6,1.0
7631785254214031551,P6,1.0
7773966756653748557,P6,0.9999998211860657
3381668066297216179,P6,0.9999986886978149
6908625071774812779,P6,1.0
2521891234408831939,P6,1.0
16005908622445985180,P6,0.9998636841773987
6971723088065252404,P6,0.9999997019767761
4145266934106690519,P6,0.999970018863678
15776481908117476868,P6,1.0
111479739565664911,P6,1.0
17761062322547241474,P6,0.9999935626983643
13002817114190583824,P6,1.0
15447759152049963451,P6,1.0
5996507679825593583,P6,0.982579231262207
4821137405344203240,P6,0.9999998807907104
13222389220575412052,P6,0.9999998807907104
5012388918981888708,P6,0.9999634623527527
1479175246748573655,P6,1.0
15109365926765148367,P6,0.9999998807907104
17764431257709505622,P6,1.0
17859096366592306473,P6,0.9999990463256836
10726336330405717899,P6,1.0
8468649955182539853,P6,1.0
1735530589891440231,P6,0.9999690651893616
3277753441964604048,P6,1.0
1828511078943679699,P6,0.9999552965164185
13219593527525023147,P6,1.0
6211071829820976443,P6,1.0
3878110518148246135,P6,0.9999995827674866
2500099936550581752,P6,0.9774570465087891
1893564437832435091,P6,1.0
17629560603797888226,P6,1.0
9397599463883674362,P6,0.9999999403953552
1068330585135400686,P6,1.0
14751671609576902184,P6,1.0
9669619003356821865,P6,1.0
15156246056722557152,P6,0.9999415874481201
8167082235169424430,P6,0.999996542930603
5862267266504403092,P6,0.9999985098838806
10994250691664794046,P6,1.0
12216089340025142093,P6,1.0
17769834888468513920,P6,0.9993742108345032
17148519262433074471,P6,1.0
7374902986147071824,P6,1.0
560713406484723786,P6,1.0
10399078216422878760,P6,0.9999158382415771
10030077880327216799,P6,1.0
15430756041032302844,P6,0.9998995065689087
5645950714039395631,P6,0.9999995827674866
12922317308094372891,P6,1.0
6546768356267086016,P6,0.9999970197677612
5225072224338797056,P6,1.0
18315575924134444985,P6,0.999967634677887
15140874887542086471,P6,1.0
2509171043567677708,P6,0.9999992847442627
6895456453143391464,P6,0.9996768832206726
3693045583237609496,P6,1.0
4296647018935497781,P6,0.9999986290931702
9953794191141273684,P6,1.0
10863534216012842462,P6,1.0
5627173036773265800,P6,1.0
17868215935101082705,P6,0.9999410510063171
3855932176809428537,P6,1.0
8610079461091420317,P6,1.0
11235543102289442700,P6,1.0
5879426860432927745,P6,0.9999239444732666
18117121597685082641,P6,1.0
11895779913850545918,P6,0.9999985694885254
450994509023073887,P6,0.9999977946281433
6344139375750241036,P6,1.0
1032620289245288064,P6,1.0
692157123421335231,P6,1.0
13894787995630725541,P6,0.9999999403953552
4154779529345125894,P6,0.9999837875366211
5072295203497022185,P6,0.9999982118606567
1640549458582001361,P6,0.9999984502792358
10943342702019738795,P6,1.0
11408734300198068335,P6,0.9999996423721313
5801101863906634783,P6,0.9999991655349731
2563401706439609984,P6,1.0
17830453030328292001,P6,0.9999995231628418
17442075592592561776,P6,0.9999984502792358
9552157853217606525,P6,0.9999999403953552
5582092845181249498,P6,1.0
16996489918190619293,P6,1.0
12015280293234640542,P6,1.0
5385121724885638763,P6,0.9999948740005493
11652421722415162036,P6,1.0
14547735853315415261,P6,0.9999988079071045
6958647435082937151,P6,0.9999942779541016
14791536185739950999,P6,0.9997531771659851
7971338821142134691,P6,0.9999450445175171
7809129745617843869,P6,1.0
15349609513400921506,P6,0.9999983906745911
15269176991586972473,P6,1.0
4773327607632002714,P6,1.0
17556142001479494171,P6,1.0
15751181951039595148,P6,1.0
5544459926008996400,P6,1.0
5742636415451942024,P6,1.0
6448634781816697596,P6,0.9999999403953552
13478794800055985929,P6,0.9999998807907104
4067994111382992107,P6,0.9999995827674866
18259677140999556627,P6,1.0
6361415348553873206,P6,0.9999903440475464
9934232314813936493,P6,0.9999997615814209
4233180866453780308,P6,1.0
8777943099366200589,P6,1.0
3503824417538119967,P6,1.0
7549114391684736274,P6,1.0
5510805968706949137,P6,1.0
17776686455650214644,P6,1.0
14616038564404043424,P6,1.0
12536145781893724849,P6,1.0
17891938518223037598,P6,0.9999998211860657
4807646134222784559,P6,1.0
3155513494323687985,P6,1.0
652896528102973553,P6,0.9999999403953552
7116260344716544293,P6,0.9997704029083252
15051294891895604292,P6,0.9999995231628418
18128580603930148476,P6,1.0
58743371336975861,P6,0.9999531507492065
1211366447509174062,P6,1.0
9238324228038881709,P6,1.0
10308510228656450939,P6,1.0
17935928807910363632,P6,1.0
6942709647748544509,P6,0.9999908804893494
2499611297229585477,P6,1.0
444913822866177270,P6,0.9999997019767761
17169803980392972156,P6,1.0
6485972014556472112,P6,1.0
769178923992998408,P6,1.0
17129663733079901292,P6,1.0
12368109957863530455,P6,0.9999895095825195
15751104823016247121,P6,0.9989957809448242
6958552952682021040,P6,0.9999982714653015
5960727009759434669,P6,0.9999998807907104
6716940612056666893,P6,0.9996931552886963
1896546453391298914,P6,0.9999979138374329
653436012358760263,P6,0.9999998211860657
8639930495180476171,P6,1.0
762459790995262599,P6,1.0
14555739143159668803,P6,0.9999998211860657
2460912388249059327,P6,1.0
8233885673295945771,P6,1.0
13691370847646174454,P6,1.0
2010002671302650075,P6,0.9823747873306274
17364355179994139676,P6,1.0
3749553106706732535,P6,1.0
16641758040481771305,P6,0.999993622303009
13892047614501207729,P6,0.999923586845398
17976300512756492978,P6,1.0
16220581446813739472,P6,1.0
5404027545884694836,P6,1.0
11170512764403279969,P6,1.0
9763525891216973836,P6,1.0
9787918317354618260,P6,1.0
8902893500659624264,P6,0.9999999403953552
4423598256812834928,P6,1.0
11816729055633459597,P6,1.0
2978795719590244277,P6,0.9999993443489075
2839925519428388998,P6,1.0
5089990976563071472,P6,1.0
15707825138859664515,P6,0.9999999403953552
17155733872374857890,P6,0.9999023079872131
1007227465084392526,P6,1.0
9963016025750062298,P6,1.0
6819618295405924731,P6,0.9999001622200012
14634320376842894449,P6,0.9998951554298401
11926172640664781570,P6,0.9999991059303284
2867686893494638144,P6,1.0
13276385929892500222,P6,0.9999985694885254
2226100818293747881,P6,0.9997494220733643
14134782110638304276,P6,1.0
2601585371414338101,P6,0.9999992251396179
9687764261514870127,P6,0.9999963641166687
2817350435704886083,P6,1.0
18318700410025864885,P6,1.0
18040052696406116290,P6,1.0
10019850564566653778,P6,0.9999998807907104
12590496449120103703,P6,0.9999999403953552
15714077122569766988,P6,1.0
8524346345775994630,P6,1.0
15407243808146561830,P6,1.0
5744149287601901100,P6,0.9999999403953552
9768453183246903037,P6,1.0
13277813117905830210,P6,0.9347769618034363
2281006358107145198,P6,0.9999974370002747
7337309716689560036,P6,0.9999985098838806
7267586629799319003,P6,1.0
5831316430978667671,P6,0.9993253946304321
13663759860748624649,P6,1.0
9682515110536995805,P6,0.9987946152687073
1196815181921395674,P6,0.9999998807907104
16534858402656895040,P6,1.0
11745126298659316265,P6,1.0
6279450665110930300,P6,1.0
15432959060983299569,P6,1.0
7928207564315603344,P6,1.0
10417201315648968943,P6,1.0
12992309805361874753,P6,1.0
3441850293501528880,P6,0.9998335838317871
2942514682098017047,P6,1.0
9007268419548434495,P6,0.999757707118988
2137394226730851815,P6,1.0
2184366372600699661,P6,0.9999988079071045
10835796016138619803,P6,0.9999570250511169
12123932611354889912,P6,0.9999995231628418
14718518878789916279,P6,1.0
14136649817357609548,P6,1.0
15237345978346049943,P6,0.999987006187439
15922157530495206266,P6,1.0
15379025901737920139,P6,1.0
5092265987184468388,P6,1.0
7068071447197647330,P6,0.9999995827674866
4159599870545078345,P6,0.9999468922615051
551187660630903016,P6,1.0
12456070323101776686,P6,1.0
7644032241836324731,P6,0.9999998807907104
13654744514690696623,P6,1.0
15189597188220745954,P6,1.0
10268933109037017433,P6,0.999976396560669
14185921868955427645,P6,1.0
5639064806648200309,P6,0.9999990463256836
3570483259614929403,P6,1.0
16447651733328010073,P6,0.9999340772628784
2509446446365567687,P6,0.9999921917915344
14666181834610151954,P6,0.9999983310699463
11670639995579503785,P6,1.0
17762412936242225239,P6,1.0
11011414588858406495,P6,1.0
9353094609173345915,P6,1.0
6391368837022742527,P6,1.0
2324869167593038287,P6,0.9999996423721313
1235145379410878075,P6,0.9999998211860657
3450549947329755603,P6,1.0
18098042616008470808,P6,0.9999998211860657
6692877811473926033,P6,0.9999710321426392
428888446839972759,P6,1.0
18307014413789834909,P6,0.9999995827674866
3896481632253652519,P6,1.0
10297347422962186215,P6,0.999958336353302
11818280471401925359,P6,1.0
12703714850098476681,P6,1.0
6672245529288560162,P6,0.9999987483024597
11518781061362292561,P6,0.9999999403953552
10496416678464932870,P6,1.0
336465483627589939,P6,0.9999968409538269
2060223508881997284,P6,1.0
4308712735525416528,P6,0.9999832510948181
12626880812514829107,P6,0.9999992251396179
18076508783226281361,P6,1.0
7407642389025200288,P6,1.0
11909127358849124663,P6,0.9999206066131592
11265920037532051500,P6,1.0
10669522504510008158,P6,0.9999818205833435
8002130540431449578,P6,1.0
8836801775761451053,P6,0.9963368773460388
864456254129652443,P6,1.0
18336359501379157848,P6,0.9999997615814209
7116669244507295957,P6,0.9999939799308777
7810642755720058677,P6,1.0
5609394893914532052,P6,0.9999619126319885
16212271680909297771,P6,0.9999978542327881
14651332170840578482,P6,0.9999999403953552
18051239933471053638,P6,0.9962491989135742
2496422965502634280,P6,0.9999999403953552
5317641043395091541,P6,1.0
3595303602284930314,P6,0.9999940395355225
8007411454829171942,P6,0.9999677538871765
6714832956523823626,P6,0.999999463558197
3161083816462175650,P6,0.9999991059303284
13348645871450828876,P6,1.0
7103544201597210060,P6,1.0
10649672108725799272,P6,1.0
7165473474421176218,P6,1.0
16681438740605119666,P6,0.9999948740005493
11365776629564755274,P6,0.9999999403953552
4789428908605233258,P6,1.0
4902851564031320756,P6,1.0
7420102891507360167,P6,0.999999463558197
4641429120352347485,P6,0.9999999403953552
9661986430042603622,P6,0.9999998211860657
5003725964011252173,P6,0.995372474193573
11639543522657841615,P6,1.0
8220777278558067592,P6,1.0
14391880550967713488,P6,1.0
15631334578056798245,P6,0.9990977048873901
8677624450944076301,P6,0.9999999403953552
1379769046425391260,P6,1.0
4794124191543657271,P6,0.9999998211860657
12215874919837243992,P6,0.9999998807907104
7628177324981281855,P6,1.0
584024130826503817,P6,0.999958336353302
13554753729323675450,P6,1.0
1871251963290826119,P6,0.9999998807907104
4509107264440280671,P6,1.0
16786777658821381980,P6,0.9997319579124451
132262301106886504,P6,1.0
10495674064688853895,P6,1.0
10718495979641948981,P6,1.0
3136951168350072731,P6,1.0
14769263325505431925,P6,0.9999980926513672
9857015661965230236,P6,1.0
11144350837139146095,P6,0.9999995827674866
16273637802686770530,P6,0.9950805902481079
8721940638850592326,P6,1.0
7388393324001921614,P6,1.0
9700725669289591530,P6,1.0
727311637158233840,P6,0.9999997615814209
1394850659101322986,P6,0.9997051954269409
569774336373589472,P6,0.9999924898147583
8865796567716625165,P6,1.0
721047918757711951,P6,1.0
8547910703117811892,P6,0.9481212496757507
10627411833959068427,P6,0.9999770522117615
14184030826321056419,P6,0.9999954700469971
17756836286456465903,P6,1.0
6222896996030672601,P6,0.9999825358390808
6146613828820439636,P6,1.0
16227035683026325415,P6,0.9999880790710449
17522710018001286826,P6,0.9999956488609314
12155742644226233824,P6,1.0
346683744055618195,P6,1.0
11938341585745787755,P6,0.9999669194221497
16147400298941009476,P6,1.0
14522553226397020728,P6,1.0
1882404775537972117,P6,1.0
374606150550623459,P6,0.9999621510505676
5670583227383459742,P6,0.9999998807907104
14857090964423476319,P6,0.9999998211860657
15461470178374882803,P6,0.9999998211860657
10345571174552547362,P6,0.9522101283073425
15053610068017820712,P6,0.9999998211860657
9344996033860909383,P6,0.9999901652336121
1249455006880372741,P6,0.9999915957450867
6829109868220711827,P6,1.0
7863614204246531462,P6,0.9999979734420776
8160413276140320408,P6,0.9999973177909851
12435309025019240070,P6,0.9999998807907104
12365706945942648175,P6,0.9836583733558655
3788566395216927070,P6,1.0
11746559053841080704,P6,1.0
18266995639331110353,P6,0.9999999403953552
5604030920591423198,P6,0.9983707070350647
616348501795584482,P6,0.999997079372406
16514160616340819139,P6,1.0
2362136426356259545,P6,1.0
11957610827770161886,P6,0.9999984502792358
4706168050470104347,P6,1.0
3369890373609862156,P6,0.9999971389770508
13859232328995261365,P6,0.9999858140945435
4956558447047352817,P6,0.9999838471412659
1608184295583107523,P6,0.9999252557754517
5528866310820855055,P6,0.9999687075614929
14429979666463100340,P6,0.9999997615814209
10352978712121342321,P6,0.9999999403953552
13943906295589242295,P6,1.0
9278641736227372809,P6,1.0
6958333651027728701,P6,1.0
5998449489941345463,P6,1.0
18176593556525428677,P6,0.9998489022254944
10347034085372125544,P6,0.9999996423721313
16863148297235828350,P6,0.9999998807907104
16322970801162501865,P6,1.0
7089308441650217152,P6,1.0
1236788592375849735,P6,1.0
2830094148415898794,P6,1.0
2893916435099046780,P6,0.9999993443489075
10885368180800417878,P6,1.0
14900915474057369031,P6,0.9999998807907104
9918152515897200712,P6,0.9999999403953552
12778981434736820097,P6,1.0
10963148808363596779,P6,0.9999917149543762
7436911738985213009,P6,1.0
13423432696116278032,P6,1.0
11667043485933908843,P6,1.0
1848478763635350745,P6,1.0
6404995715679382218,P6,1.0
9849550152019063831,P6,0.9780296683311462
17860521946022803641,P6,1.0
2921469360508502305,P6,1.0
1610725049781114256,P6,0.9999979734420776
3018662358860790396,P6,0.999998927116394
11841272446802945494,P6,1.0
12807511722788108266,P6,1.0
4037045599250203496,P6,0.9999985694885254
18129150882059719753,P6,1.0
13653319857828557839,P6,1.0
1261450867853662403,P6,1.0
7049445910253399491,P6,1.0
7676052851714495398,P6,0.9999999403953552
1366366133641721001,P6,1.0
1839298302503223273,P6,1.0
2967395056589851732,P6,1.0
8754505469092741249,P6,0.9999999403953552
17459891455579720355,P6,0.9999681711196899
7240452432697599692,P6,0.9999951720237732
15895253449289846863,P6,0.9999999403953552
2783667966709955768,P6,1.0
9072911225838543914,P6,0.9999991059303284
18138029824259435910,P6,0.9999839663505554
17529461131990217300,P6,1.0
12582059680109066132,P6,1.0
15302295737740229958,P6,0.9999976754188538
6610853010271336091,P6,0.9999991655349731
10457405764050523469,P6,0.9999999403953552
11148563527759708259,P6,1.0
11979355629169840671,P6,0.9999949336051941
2313828695886002874,P6,1.0
2167906130733892922,P6,0.999995768070221
9051544811461854116,P6,0.9999980330467224
17121877694931348127,P6,1.0
6845294153910766303,P6,0.9999999403953552
13193632020508789120,P6,0.999999463558197
4410003580441378137,P6,1.0
16588925099715069887,P6,0.9950931668281555
9640709334753913377,P6,1.0
4357280180813089576,P6,0.9999920725822449
14926643768318068900,P6,0.9999945163726807
2053054808179992359,P6,0.9993007779121399
9646839359402931768,P6,0.9999999403953552
6630403295851322869,P6,0.9999997615814209
15114808049840346465,P6,0.9999985694885254
14290742000918456983,P6,1.0
14827142729874897822,P6,0.9999996423721313
3820393431861360373,P6,1.0
13247771055898114677,P6,1.0
6501967977327962178,P6,0.9999998211860657
9084790911298024848,P6,0.9999909400939941
12028393385729081181,P6,0.999999463558197
166626024540694354,P6,1.0
11906520862254265375,P6,1.0
11769034472535964439,P6,1.0
16738174409146399097,P6,0.9999998211860657
32040180790962871,P6,0.9999616742134094
14002889331713158217,P6,0.9999068379402161
13289490191180492216,P6,0.9999986886978149
5014190843448016780,P6,0.9999999403953552
1394215371062723120,P6,1.0
13692864125482223307,P6,1.0
10331960778298216585,P6,1.0
15473901721091665740,P6,1.0
1863252528513889210,P6,1.0
7757663795369445872,P6,0.9986625909805298
2651732837510304403,P6,0.999925434589386
6773342982862107841,P6,0.9999181628227234
1185188892856830895,P6,1.0
13432221431152150695,P6,0.9999770522117615
18097202856618428454,P6,0.9996259212493896
10072821365156374831,P6,0.9999999403953552
17253105287955725920,P6,0.9999999403953552
9395330228422964272,P6,1.0
2114381643881993430,P6,0.9999972581863403
602264571096602140,P6,1.0
14844158446836295484,P6,0.999440610408783
16389627943133793704,P6,1.0
4929901386798370869,P6,0.9992300868034363
16146919765311557039,P6,1.0
12054538224045935951,P6,1.0
2603672991530850542,P6,0.9992840886116028
7482858319282347203,P6,1.0
3714618756794054411,P6,1.0
8651610808173851832,P6,1.0
12331381929906549245,P6,1.0
2878859325669901980,P6,0.9999998211860657
8062831294876563343,P6,0.9999982118606567
4238510601978534078,P6,1.0
4920089546153174353,P6,1.0
10881151891611745221,P6,0.9995582103729248
13231486831854073294,P6,0.9985618591308594
6195340398259389981,P6,0.9999979734420776
7295102619203719968,P6,1.0
17452882995196335092,P6,1.0
5557266633649971628,P6,0.9999969601631165
9786945920191496498,P6,0.9999999403953552
9892422288100413900,P6,0.9999972581863403
18373586926997237172,P6,0.9999995827674866
16513170178558600226,P6,1.0
14876388710955449111,P6,1.0
9162811408535760867,P6,0.9999971389770508
11063171911975195426,P6,0.9999969005584717
13051815617116028311,P6,1.0
1286648273877180915,P6,1.0
2348367122915428617,P6,0.9977127909660339
10837200396301990145,P6,1.0
14307275720788118687,P6,0.9999987483024597
9392045359031922905,P6,0.999982476234436
1109351614588014507,P6,0.9999997615814209
10638336812754744565,P6,1.0
12465956194295051154,P6,0.9986328482627869
1653687794883586646,P6,0.9999993443489075
17267930557652609854,P6,0.9999449253082275
7998530078720962621,P6,0.9963569045066833
7039111223329230290,P6,0.9881111979484558
15008817810375023754,P6,1.0
1124051311623012888,P6,1.0
10361732318294709986,P6,0.9999963045120239
11856152359268249071,P6,0.9999863505363464
9921040151296498858,P6,1.0
11098922045744741838,P6,0.9999999403953552
16844695946793508142,P6,0.9999998807907104
18093607457993551440,P6,0.9999587535858154
16831074105924353294,P6,0.9999988079071045
11729306858267378281,P6,1.0
10062133690406247004,P6,0.999957263469696
14380226095853409747,P6,0.9999988079071045
6757225975042551428,P6,1.0
5039580968349028333,P6,1.0
10650102526008000549,P6,0.9999999403953552
8588462812718355479,P6,1.0
2825927715440328388,P6,0.9999728202819824
8668402225915929643,P6,0.9999945163726807
7625364439433998976,P6,0.9999303221702576
818978441942922518,P6,1.0
1605599000859663207,P6,0.9999899864196777
17585580107403564581,P6,1.0
14347143434729340003,P6,1.0
13482597582833069790,P6,0.9996338486671448
7892484083134325018,P6,1.0
15841841389680566266,P6,1.0
14398182164577788714,P6,0.9999996423721313
18135805466582432888,P6,0.9996365308761597
10558069709385592107,P6,1.0
14265688632793802017,P6,1.0
15851640641136797685,P6,1.0
8101522632928654621,P6,0.9999886751174927
11611500363631210411,P6,0.9999998807907104
8473742594782951073,P6,0.9982280731201172
17897136702620290436,P6,0.994551956653595
16810241970099239652,P6,1.0
9143964721079572642,P6,1.0
8882180133575816192,P6,1.0
2589323069601770704,P6,0.9999999403953552
5291495592807913424,P6,0.9999996423721313
8576902067248833697,P6,1.0
9882865947891834286,P6,1.0
1673447691374040861,P6,1.0
11145544792051093209,P6,1.0
16039148592486442215,P6,0.9999869465827942
7409452520460772931,P6,1.0
3675841303530339120,P6,0.9999995827674866
5847974976174692475,P6,0.9999997615814209
8100724482376832999,P6,0.9999996423721313
636261513311201206,P6,1.0
16490192848824089277,P6,0.9999549984931946
13738764076726697178,P6,1.0
13099839596045719572,P6,0.9999998211860657
4992550161964733401,P6,1.0
9005577659410746975,P6,0.9999927878379822
10516030789688223543,P6,0.9999967217445374
18270967052376305176,P6,0.9999997615814209
3449319436846041825,P6,0.9999999403953552
5058802237515257979,P6,1.0
10566959676770092286,P6,1.0
14245503940603962304,P6,1.0
12342841091415690544,P6,0.9999950528144836
14405156653923660376,P6,1.0
714716643469705861,P6,1.0
841828661726054413,P6,0.9897010922431946
17950816950620641675,P6,1.0
5511234921968528712,P6,0.9999793171882629
9681344785606691506,P6,1.0
6943056749839172956,P6,0.9999783635139465
10891396163121414696,P6,0.9986992478370667
1499572254772276952,P6,0.9997175931930542
688794599380245720,P6,0.9993500113487244
14547563716816413496,P6,0.9999690651893616
16860142544261023253,P6,1.0
12818949921719920343,P6,0.9999998211860657
5693698245534492315,P6,1.0
10935237186491324391,P6,0.9999968409538269
17626820161278782615,P6,0.9999200105667114
10588819803434162809,P6,0.9999998211860657
15586032439875588905,P6,0.9998903870582581
7814003366003042878,P6,1.0
14962026389448241951,P6,0.9999986886978149
4726972438050729170,P6,1.0
2831497012707000712,P6,0.9999967217445374
8850554198211314741,P6,0.9999865293502808
8950596332771291899,P6,0.9999995827674866
16773076513200278797,P6,1.0
14455035984247671878,P6,0.999999463558197
13230008825382434040,P6,1.0
17986486754109990970,P6,1.0
17070296222806413957,P6,1.0
5794424404401526088,P6,0.9999999403953552
5281812013062553772,P6,0.9999958872795105
14995290964542281784,P6,0.9999998807907104
17129019873014428656,P6,0.9999999403953552
4422465230160080953,P6,1.0
2751539850707517273,P6,0.9999953508377075
18183683819672565653,P6,0.9999998807907104
10222641644724002640,P6,0.9999937415122986
4493432720035228764,P6,0.9999993443489075
9873167690574926701,P6,0.9999904036521912
14163849115024539731,P6,0.999985933303833
14239716115733542725,P6,0.984269380569458
7067016577836623402,P6,1.0
14818255565109274108,P6,1.0
5167500549272697410,P6,0.9999747276306152
11915557835128223361,P6,1.0
17417550992232472329,P6,1.0
17456609264713675976,P6,0.9999993443489075
3762752490764264570,P6,1.0
12660411101980798463,P6,1.0
3565257745059433888,P6,0.9999971389770508
10698458634709273176,P6,0.9348713159561157
9928016492745818082,P6,0.9881542325019836
12007354699747620542,P6,1.0
2602072176085364484,P6,0.9999973773956299
11793862685589027415,P6,1.0
16304556497486068051,P6,1.0
17447263345039222564,P6,0.9999998807907104
25406442642139809,P6,1.0
6064065793077500100,P6,1.0
10314890165010315686,P6,0.9999154210090637
4678957356401880735,P6,1.0
13355841425947510494,P6,1.0
1802217468498162695,P6,0.9999997019767761
17901699178591616601,P6,0.9999999403953552
14431548672777880821,P6,0.9998679757118225
12746525810180118407,P6,1.0
13944627314245303,P6,1.0
16849711189270940178,P6,1.0
